,prices,hour,day,week,month
6822,38.08,6,4,40,9
6823,57.98,7,4,40,9
6824,61.97,8,4,40,9
6825,63.18,9,4,40,9
6826,63.31,10,4,40,9
6827,64.08,11,4,40,9
6828,60.09,12,4,40,9
6829,55.06,13,4,40,9
6830,54.04,14,4,40,9
6831,52.75,15,4,40,9
6832,50.3,16,4,40,9
6833,47.92,17,4,40,9
6834,56.0,18,4,40,9
6835,64.92,19,4,40,9
6836,63.99,20,4,40,9
6837,53.0,21,4,40,9
6838,43.95,22,4,40,9
6839,35.93,23,4,40,9
6840,42.99,0,5,40,9
6841,35.96,1,5,40,9
6842,30.92,2,5,40,9
6843,25.75,3,5,40,9
6844,23.07,4,5,40,9
6845,25.84,5,5,40,9
6846,30.82,6,5,40,9
6847,40.3,7,5,40,9
6848,47.08,8,5,40,9
6849,53.48,9,5,40,9
6850,54.4,10,5,40,9
6851,57.0,11,5,40,9
6852,55.8,12,5,40,9
6853,50.15,13,5,40,9
6854,48.12,14,5,40,9
6855,43.71,15,5,40,9
6856,42.94,16,5,40,9
6857,44.5,17,5,40,9
6858,48.26,18,5,40,9
6859,74.99,19,5,40,9
6860,69.0,20,5,40,9
6861,45.96,21,5,40,9
6862,40.68,22,5,40,9
6863,35.01,23,5,40,9
6864,32.99,0,6,40,9
6865,30.22,1,6,40,9
6866,28.58,2,6,40,9
6867,23.81,3,6,40,9
6868,12.9,4,6,40,9
6869,20.96,5,6,40,9
6870,16.97,6,6,40,9
6871,28.03,7,6,40,9
6872,29.95,8,6,40,9
6873,32.4,9,6,40,9
6874,33.92,10,6,40,9
6875,35.67,11,6,40,9
6876,36.94,12,6,40,9
6877,33.08,13,6,40,9
6878,31.2,14,6,40,9
6879,29.62,15,6,40,9
6880,23.28,16,6,40,9
6881,31.05,17,6,40,9
6882,43.92,18,6,40,9
6883,52.67,19,6,40,9
6884,56.0,20,6,40,9
6885,52.77,21,6,40,9
6886,44.95,22,6,40,9
6887,37.93,23,6,40,9
6888,24.73,0,0,41,9
6889,14.91,1,0,41,9
6890,11.91,2,0,41,9
6891,10.71,3,0,41,9
6892,10.7,4,0,41,9
6893,20.9,5,0,41,9
6894,33.99,6,0,41,9
6895,53.98,7,0,41,9
6896,58.0,8,0,41,9
6897,59.9,9,0,41,9
6898,58.0,10,0,41,9
6899,58.94,11,0,41,9
6900,56.4,12,0,41,9
6901,57.04,13,0,41,9
6902,57.0,14,0,41,9
6903,54.0,15,0,41,9
6904,49.93,16,0,41,9
6905,48.99,17,0,41,9
6906,54.78,18,0,41,9
6907,58.9,19,0,41,9
6908,57.3,20,0,41,9
6909,44.21,21,0,41,9
6910,34.44,22,0,41,9
6911,31.09,23,0,41,9
6912,30.0,0,1,41,9
6913,24.31,1,1,41,9
6914,22.0,2,1,41,9
6915,18.91,3,1,41,9
6916,20.53,4,1,41,9
6917,26.0,5,1,41,9
6918,41.75,6,1,41,9
6919,58.0,7,1,41,9
6920,61.04,8,1,41,9
6921,62.0,9,1,41,9
6922,61.38,10,1,41,9
6923,63.0,11,1,41,9
6924,60.07,12,1,41,9
6925,58.0,13,1,41,9
6926,58.52,14,1,41,9
6927,52.32,15,1,41,9
6928,51.99,16,1,41,9
6929,53.39,17,1,41,9
6930,57.42,18,1,41,9
6931,67.54,19,1,41,9
6932,63.5,20,1,41,9
6933,49.95,21,1,41,9
6934,40.72,22,1,41,9
6935,34.06,23,1,41,9
6936,30.15,0,2,41,9
6937,24.91,1,2,41,9
6938,21.99,2,2,41,9
6939,20.07,3,2,41,9
6940,20.6,4,2,41,9
6941,27.2,5,2,41,9
6942,39.0,6,2,41,9
6943,69.21,7,2,41,9
6944,62.91,8,2,41,9
6945,65.14,9,2,41,9
6946,65.93,10,2,41,9
6947,68.48,11,2,41,9
6948,62.08,12,2,41,9
6949,62.05,13,2,41,9
6950,60.51,14,2,41,9
6951,56.06,15,2,41,9
6952,58.94,16,2,41,9
6953,55.74,17,2,41,9
6954,69.19,18,2,41,9
6955,74.01,19,2,41,9
6956,68.46,20,2,41,9
6957,53.75,21,2,41,9
6958,37.1,22,2,41,9
6959,33.0,23,2,41,9
6960,33.74,0,3,41,9
6961,27.81,1,3,41,9
6962,26.04,2,3,41,9
6963,24.79,3,3,41,9
6964,25.66,4,3,41,9
6965,30.09,5,3,41,9
6966,49.95,6,3,41,9
6967,68.31,7,3,41,9
6968,69.55,8,3,41,9
6969,68.0,9,3,41,9
6970,68.0,10,3,41,9
6971,67.55,11,3,41,9
6972,64.75,12,3,41,9
6973,64.13,13,3,41,9
6974,66.1,14,3,41,9
6975,65.65,15,3,41,9
6976,66.98,16,3,41,9
6977,66.01,17,3,41,9
6978,69.0,18,3,41,9
6979,80.09,19,3,41,9
6980,72.0,20,3,41,9
6981,56.31,21,3,41,9
6982,42.6,22,3,41,9
6983,37.42,23,3,41,9
6984,37.53,0,4,41,9
6985,32.0,1,4,41,9
6986,29.25,2,4,41,9
6987,28.02,3,4,41,9
6988,28.01,4,4,41,9
6989,34.83,5,4,41,9
6990,53.0,6,4,41,9
6991,81.0,7,4,41,9
6992,93.0,8,4,41,9
6993,99.99,9,4,41,9
6994,99.99,10,4,41,9
6995,91.8,11,4,41,9
6996,83.91,12,4,41,9
6997,75.07,13,4,41,9
6998,72.98,14,4,41,9
6999,70.12,15,4,41,9
7000,63.1,16,4,41,9
7001,64.18,17,4,41,9
7002,74.97,18,4,41,9
7003,87.25,19,4,41,9
7004,71.97,20,4,41,9
7005,61.9,21,4,41,9
7006,48.57,22,4,41,9
7007,44.07,23,4,41,9
7008,49.99,0,5,41,9
7009,46.0,1,5,41,9
7010,40.01,2,5,41,9
7011,31.94,3,5,41,9
7012,28.92,4,5,41,9
7013,32.77,5,5,41,9
7014,40.52,6,5,41,9
7015,56.0,7,5,41,9
7016,65.05,8,5,41,9
7017,70.5,9,5,41,9
7018,73.0,10,5,41,9
7019,74.43,11,5,41,9
7020,71.87,12,5,41,9
7021,63.2,13,5,41,9
7022,57.48,14,5,41,9
7023,49.95,15,5,41,9
7024,42.5,16,5,41,9
7025,59.91,17,5,41,9
7026,69.95,18,5,41,9
7027,85.53,19,5,41,9
7028,70.01,20,5,41,9
7029,53.87,21,5,41,9
7030,54.13,22,5,41,9
7031,50.12,23,5,41,9
7032,53.0,0,6,41,9
7033,45.0,1,6,41,9
7034,39.01,2,6,41,9
7035,36.0,3,6,41,9
7036,32.1,4,6,41,9
7037,30.6,5,6,41,9
7038,30.0,6,6,41,9
7039,34.0,7,6,41,9
7040,38.0,8,6,41,9
7041,45.0,9,6,41,9
7042,46.16,10,6,41,9
7043,53.0,11,6,41,9
7044,50.0,12,6,41,9
7045,43.0,13,6,41,9
7046,39.56,14,6,41,9
7047,34.0,15,6,41,9
7048,29.9,16,6,41,9
7049,37.37,17,6,41,9
7050,69.01,18,6,41,9
7051,91.0,19,6,41,9
7052,75.06,20,6,41,9
7053,70.02,21,6,41,9
7054,66.44,22,6,41,9
7055,43.0,23,6,41,9
7056,29.5,0,0,42,9
7057,26.6,1,0,42,9
7058,17.33,2,0,42,9
7059,17.38,3,0,42,9
7060,20.8,4,0,42,9
7061,32.5,5,0,42,9
7062,58.03,6,0,42,9
7063,88.9,7,0,42,9
7064,107.0,8,0,42,9
7065,127.21,9,0,42,9
7066,100.0,10,0,42,9
7067,125.46,11,0,42,9
7068,90.07,12,0,42,9
7069,85.13,13,0,42,9
7070,85.02,14,0,42,9
7071,85.74,15,0,42,9
7072,80.0,16,0,42,9
7073,73.81,17,0,42,9
7074,93.99,18,0,42,9
7075,198.69,19,0,42,9
7076,96.98,20,0,42,9
7077,79.09,21,0,42,9
7078,74.59,22,0,42,9
7079,66.1,23,0,42,9
7080,43.07,0,1,42,9
7081,39.93,1,1,42,9
7082,36.0,2,1,42,9
7083,32.52,3,1,42,9
7084,33.02,4,1,42,9
7085,44.03,5,1,42,9
7086,69.09,6,1,42,9
7087,105.96,7,1,42,9
7088,117.16,8,1,42,9
7089,135.25,9,1,42,9
7090,145.63,10,1,42,9
7091,161.6,11,1,42,9
7092,110.4,12,1,42,9
7093,107.22,13,1,42,9
7094,95.23,14,1,42,9
7095,103.34,15,1,42,9
7096,118.94,16,1,42,9
7097,109.76,17,1,42,9
7098,149.51,18,1,42,9
7099,176.75,19,1,42,9
7100,91.19,20,1,42,9
7101,75.08,21,1,42,9
7102,73.02,22,1,42,9
7103,60.0,23,1,42,9
7104,45.29,0,2,42,9
7105,39.93,1,2,42,9
7106,34.7,2,2,42,9
7107,30.3,3,2,42,9
7108,30.0,4,2,42,9
7109,45.0,5,2,42,9
7110,63.95,6,2,42,9
7111,95.0,7,2,42,9
7112,113.2,8,2,42,9
7113,125.77,9,2,42,9
7114,139.0,10,2,42,9
7115,138.92,11,2,42,9
7116,94.15,12,2,42,9
7117,94.99,13,2,42,9
7118,95.94,14,2,42,9
7119,140.01,15,2,42,9
7120,94.99,16,2,42,9
7121,120.01,17,2,42,9
7122,114.64,18,2,42,9
7123,139.34,19,2,42,9
7124,89.46,20,2,42,9
7125,74.01,21,2,42,9
7126,65.08,22,2,42,9
7127,61.25,23,2,42,9
7128,46.35,0,3,42,9
7129,41.0,1,3,42,9
7130,33.83,2,3,42,9
7131,29.27,3,3,42,9
7132,26.95,4,3,42,9
7133,41.04,5,3,42,9
7134,63.0,6,3,42,9
7135,101.63,7,3,42,9
7136,106.46,8,3,42,9
7137,130.0,9,3,42,9
7138,136.04,10,3,42,9
7139,141.54,11,3,42,9
7140,98.0,12,3,42,9
7141,95.0,13,3,42,9
7142,92.9,14,3,42,9
7143,95.57,15,3,42,9
7144,90.99,16,3,42,9
7145,93.99,17,3,42,9
7146,118.83,18,3,42,9
7147,171.57,19,3,42,9
7148,97.99,20,3,42,9
7149,75.0,21,3,42,9
7150,66.57,22,3,42,9
7151,63.07,23,3,42,9
7152,47.89,0,4,42,9
7153,42.0,1,4,42,9
7154,37.06,2,4,42,9
7155,32.89,3,4,42,9
7156,28.59,4,4,42,9
7157,39.98,5,4,42,9
7158,63.05,6,4,42,9
7159,101.14,7,4,42,9
7160,129.75,8,4,42,9
7161,186.01,9,4,42,9
7162,193.2,10,4,42,9
7163,175.03,11,4,42,9
7164,110.35,12,4,42,9
7165,105.5,13,4,42,9
7166,90.56,14,4,42,9
7167,82.0,15,4,42,9
7168,80.95,16,4,42,9
7169,82.97,17,4,42,9
7170,97.61,18,4,42,9
7171,142.08,19,4,42,9
7172,92.5,20,4,42,9
7173,79.08,21,4,42,9
7174,74.04,22,4,42,9
7175,68.06,23,4,42,9
7176,53.45,0,5,42,9
7177,43.1,1,5,42,9
7178,38.0,2,5,42,9
7179,37.5,3,5,42,9
7180,33.04,4,5,42,9
7181,35.0,5,5,42,9
7182,39.0,6,5,42,9
7183,49.96,7,5,42,9
7184,60.73,8,5,42,9
7185,71.12,9,5,42,9
7186,73.1,10,5,42,9
7187,75.04,11,5,42,9
7188,74.03,12,5,42,9
7189,64.45,13,5,42,9
7190,59.35,14,5,42,9
7191,48.14,15,5,42,9
7192,44.0,16,5,42,9
7193,58.18,17,5,42,9
7194,73.41,18,5,42,9
7195,84.02,19,5,42,9
7196,63.5,20,5,42,9
7197,54.93,21,5,42,9
7198,46.0,22,5,42,9
7199,42.86,23,5,42,9
7200,44.93,0,6,42,9
7201,44.12,1,6,42,9
7202,21.88,2,6,42,9
7203,20.0,3,6,42,9
7204,20.03,4,6,42,9
7205,14.83,5,6,42,9
7206,26.03,6,6,42,9
7207,28.09,7,6,42,9
7208,30.38,8,6,42,9
7209,36.67,9,6,42,9
7210,44.04,10,6,42,9
7211,45.61,11,6,42,9
7212,50.44,12,6,42,9
7213,48.26,13,6,42,9
7214,38.06,14,6,42,9
7215,34.1,15,6,42,9
7216,20.08,16,6,42,9
7217,29.94,17,6,42,9
7218,47.39,18,6,42,9
7219,60.23,19,6,42,9
7220,55.25,20,6,42,9
7221,54.01,21,6,42,9
7222,49.29,22,6,42,9
7223,46.0,23,6,42,9
7224,37.0,0,0,43,9
7225,29.65,1,0,43,9
7226,22.38,2,0,43,9
7227,19.01,3,0,43,9
7228,28.07,4,0,43,9
7229,37.04,5,0,43,9
7230,63.01,6,0,43,9
7231,91.06,7,0,43,9
7232,103.97,8,0,43,9
7233,179.89,9,0,43,9
7234,150.44,10,0,43,9
7235,242.8,11,0,43,9
7236,124.96,12,0,43,9
7237,135.0,13,0,43,9
7238,111.61,14,0,43,9
7239,103.96,15,0,43,9
7240,186.87,16,0,43,9
7241,500.01,17,0,43,9
7242,1236.06,18,0,43,9
7243,500.0,19,0,43,9
7244,92.5,20,0,43,9
7245,71.04,21,0,43,9
7246,81.01,22,0,43,9
7247,72.06,23,0,43,9
7248,43.39,0,1,43,9
7249,38.0,1,1,43,9
7250,34.87,2,1,43,9
7251,28.5,3,1,43,9
7252,16.06,4,1,43,9
7253,40.9,5,1,43,9
7254,64.42,6,1,43,9
7255,86.99,7,1,43,9
7256,192.8,8,1,43,9
7257,200.0,9,1,43,9
7258,171.87,10,1,43,9
7259,170.39,11,1,43,9
7260,149.65,12,1,43,9
7261,147.01,13,1,43,9
7262,147.0,14,1,43,9
7263,154.79,15,1,43,9
7264,149.66,16,1,43,9
7265,293.07,17,1,43,9
7266,456.55,18,1,43,9
7267,210.0,19,1,43,9
7268,96.93,20,1,43,9
7269,71.48,21,1,43,9
7270,62.98,22,1,43,9
7271,61.09,23,1,43,9
7272,42.53,0,2,43,9
7273,33.5,1,2,43,9
7274,32.25,2,2,43,9
7275,24.95,3,2,43,9
7276,26.52,4,2,43,9
7277,39.39,5,2,43,9
7278,61.26,6,2,43,9
7279,90.39,7,2,43,9
7280,100.0,8,2,43,9
7281,106.58,9,2,43,9
7282,111.0,10,2,43,9
7283,114.96,11,2,43,9
7284,112.96,12,2,43,9
7285,109.99,13,2,43,9
7286,100.35,14,2,43,9
7287,92.15,15,2,43,9
7288,102.91,16,2,43,9
7289,150.0,17,2,43,9
7290,140.61,18,2,43,9
7291,121.95,19,2,43,9
7292,80.0,20,2,43,9
7293,61.99,21,2,43,9
7294,57.2,22,2,43,9
7295,48.01,23,2,43,9
7296,49.7,0,3,43,10
7297,42.94,1,3,43,10
7298,35.93,2,3,43,10
7299,30.03,3,3,43,10
7300,24.83,4,3,43,10
7301,27.99,5,3,43,10
7302,28.95,6,3,43,10
7303,34.56,7,3,43,10
7304,46.95,8,3,43,10
7305,48.11,9,3,43,10
7306,49.97,10,3,43,10
7307,53.8,11,3,43,10
7308,55.0,12,3,43,10
7309,48.0,13,3,43,10
7310,43.96,14,3,43,10
7311,37.01,15,3,43,10
7312,28.92,16,3,43,10
7313,57.92,17,3,43,10
7314,77.94,18,3,43,10
7315,76.96,19,3,43,10
7316,47.91,20,3,43,10
7317,52.91,21,3,43,10
7318,47.7,22,3,43,10
7319,40.38,23,3,43,10
7320,36.86,0,4,43,10
7321,30.8,1,4,43,10
7322,29.09,2,4,43,10
7323,28.3,3,4,43,10
7324,25.87,4,4,43,10
7325,34.97,5,4,43,10
7326,46.91,6,4,43,10
7327,63.94,7,4,43,10
7328,68.0,8,4,43,10
7329,78.64,9,4,43,10
7330,80.33,10,4,43,10
7331,83.51,11,4,43,10
7332,77.0,12,4,43,10
7333,75.92,13,4,43,10
7334,69.27,14,4,43,10
7335,61.98,15,4,43,10
7336,62.0,16,4,43,10
7337,80.03,17,4,43,10
7338,96.89,18,4,43,10
7339,87.63,19,4,43,10
7340,63.18,20,4,43,10
7341,48.1,21,4,43,10
7342,45.5,22,4,43,10
7343,43.03,23,4,43,10
7344,37.05,0,5,43,10
7345,32.96,1,5,43,10
7346,30.04,2,5,43,10
7347,26.01,3,5,43,10
7348,17.09,4,5,43,10
7349,25.73,5,5,43,10
7350,25.0,6,5,43,10
7351,32.98,7,5,43,10
7352,43.09,8,5,43,10
7353,49.01,9,5,43,10
7354,49.06,10,5,43,10
7355,49.87,11,5,43,10
7356,51.1,12,5,43,10
7357,45.09,13,5,43,10
7358,41.04,14,5,43,10
7359,35.24,15,5,43,10
7360,35.15,16,5,43,10
7361,49.9,17,5,43,10
7362,57.19,18,5,43,10
7363,55.31,19,5,43,10
7364,38.93,20,5,43,10
7365,34.91,21,5,43,10
7366,35.73,22,5,43,10
7367,31.01,23,5,43,10
7368,37.02,0,6,43,10
7369,31.0,1,6,43,10
7370,26.0,2,6,43,10
7371,16.04,3,6,43,10
7372,10.74,4,6,43,10
7373,23.02,5,6,43,10
7374,11.5,6,6,43,10
7375,16.01,7,6,43,10
7376,26.41,8,6,43,10
7377,34.7,9,6,43,10
7378,38.09,10,6,43,10
7379,41.71,11,6,43,10
7380,43.1,12,6,43,10
7381,38.08,13,6,43,10
7382,37.01,14,6,43,10
7383,28.01,15,6,43,10
7384,28.87,16,6,43,10
7385,49.89,17,6,43,10
7386,66.98,18,6,43,10
7387,63.82,19,6,43,10
7388,51.95,20,6,43,10
7389,42.96,21,6,43,10
7390,45.02,22,6,43,10
7391,37.8,23,6,43,10
7392,26.13,0,0,44,10
7393,23.0,1,0,44,10
7394,20.98,2,0,44,10
7395,10.93,3,0,44,10
7396,14.92,4,0,44,10
7397,25.6,5,0,44,10
7398,48.97,6,0,44,10
7399,100.12,7,0,44,10
7400,98.2,8,0,44,10
7401,88.94,9,0,44,10
7402,87.81,10,0,44,10
7403,97.5,11,0,44,10
7404,87.0,12,0,44,10
7405,85.97,13,0,44,10
7406,85.01,14,0,44,10
7407,78.95,15,0,44,10
7408,83.9,16,0,44,10
7409,118.96,17,0,44,10
7410,122.11,18,0,44,10
7411,97.51,19,0,44,10
7412,87.9,20,0,44,10
7413,60.93,21,0,44,10
7414,57.99,22,0,44,10
7415,50.96,23,0,44,10
7416,61.95,0,1,44,10
7417,40.19,1,1,44,10
7418,30.0,2,1,44,10
7419,21.4,3,1,44,10
7420,20.0,4,1,44,10
7421,39.9,5,1,44,10
7422,57.94,6,1,44,10
7423,104.0,7,1,44,10
7424,73.04,8,1,44,10
7425,76.04,9,1,44,10
7426,74.99,10,1,44,10
7427,79.02,11,1,44,10
7428,65.6,12,1,44,10
7429,64.2,13,1,44,10
7430,70.99,14,1,44,10
7431,71.04,15,1,44,10
7432,82.97,16,1,44,10
7433,95.83,17,1,44,10
7434,175.93,18,1,44,10
7435,101.1,19,1,44,10
7436,91.01,20,1,44,10
7437,74.36,21,1,44,10
7438,86.97,22,1,44,10
7439,91.0,23,1,44,10
7440,41.99,0,2,44,10
7441,35.98,1,2,44,10
7442,29.99,2,2,44,10
7443,25.94,3,2,44,10
7444,22.06,4,2,44,10
7445,39.01,5,2,44,10
7446,63.18,6,2,44,10
7447,86.1,7,2,44,10
7448,150.0,8,2,44,10
7449,93.95,9,2,44,10
7450,95.0,10,2,44,10
7451,89.01,11,2,44,10
7452,89.0,12,2,44,10
7453,89.0,13,2,44,10
7454,89.01,14,2,44,10
7455,83.99,15,2,44,10
7456,89.01,16,2,44,10
7457,91.94,17,2,44,10
7458,110.0,18,2,44,10
7459,101.57,19,2,44,10
7460,83.98,20,2,44,10
7461,65.93,21,2,44,10
7462,67.91,22,2,44,10
7463,63.84,23,2,44,10
7464,34.0,0,3,44,10
7465,32.92,1,3,44,10
7466,31.5,2,3,44,10
7467,20.09,3,3,44,10
7468,13.05,4,3,44,10
7469,32.9,5,3,44,10
7470,57.26,6,3,44,10
7471,80.55,7,3,44,10
7472,87.4,8,3,44,10
7473,88.13,9,3,44,10
7474,91.61,10,3,44,10
7475,92.0,11,3,44,10
7476,80.0,12,3,44,10
7477,79.96,13,3,44,10
7478,81.97,14,3,44,10
7479,70.0,15,3,44,10
7480,87.91,16,3,44,10
7481,105.25,17,3,44,10
7482,244.39,18,3,44,10
7483,91.6,19,3,44,10
7484,91.61,20,3,44,10
7485,62.94,21,3,44,10
7486,60.92,22,3,44,10
7487,44.93,23,3,44,10
7488,57.19,0,4,44,10
7489,42.04,1,4,44,10
7490,34.0,2,4,44,10
7491,23.96,3,4,44,10
7492,17.12,4,4,44,10
7493,33.0,5,4,44,10
7494,79.97,6,4,44,10
7495,104.92,7,4,44,10
7496,94.44,8,4,44,10
7497,401.0,9,4,44,10
7498,500.0,10,4,44,10
7499,103.0,11,4,44,10
7500,150.11,12,4,44,10
7501,105.97,13,4,44,10
7502,100.92,14,4,44,10
7503,92.75,15,4,44,10
7504,89.98,16,4,44,10
7505,103.0,17,4,44,10
7506,226.61,18,4,44,10
7507,107.24,19,4,44,10
7508,150.0,20,4,44,10
7509,92.76,21,4,44,10
7510,91.43,22,4,44,10
7511,81.01,23,4,44,10
7512,61.26,0,5,44,10
7513,63.86,1,5,44,10
7514,61.25,2,5,44,10
7515,33.97,3,5,44,10
7516,31.91,4,5,44,10
7517,35.98,5,5,44,10
7518,34.94,6,5,44,10
7519,35.68,7,5,44,10
7520,47.06,8,5,44,10
7521,64.8,9,5,44,10
7522,77.91,10,5,44,10
7523,64.19,11,5,44,10
7524,61.0,12,5,44,10
7525,61.26,13,5,44,10
7526,46.81,14,5,44,10
7527,45.12,15,5,44,10
7528,55.12,16,5,44,10
7529,83.91,17,5,44,10
7530,97.93,18,5,44,10
7531,91.92,19,5,44,10
7532,79.91,20,5,44,10
7533,46.71,21,5,44,10
7534,65.95,22,5,44,10
7535,63.86,23,5,44,10
7536,47.29,0,6,44,10
7537,39.27,1,6,44,10
7538,31.47,2,6,44,10
7539,22.38,3,6,44,10
7540,5.4,4,6,44,10
7541,2.6,5,6,44,10
7542,5.03,6,6,44,10
7543,5.3,7,6,44,10
7544,22.38,8,6,44,10
7545,39.24,9,6,44,10
7546,41.43,10,6,44,10
7547,45.55,11,6,44,10
7548,46.3,12,6,44,10
7549,44.98,13,6,44,10
7550,38.97,14,6,44,10
7551,30.9,15,6,44,10
7552,25.99,16,6,44,10
7553,52.95,17,6,44,10
7554,65.97,18,6,44,10
7555,63.57,19,6,44,10
7556,65.09,20,6,44,10
7557,60.99,21,6,44,10
7558,56.89,22,6,44,10
7559,53.32,23,6,44,10
7560,25.47,0,0,45,10
7561,20.94,1,0,45,10
7562,23.06,2,0,45,10
7563,16.41,3,0,45,10
7564,11.95,4,0,45,10
7565,22.45,5,0,45,10
7566,40.43,6,0,45,10
7567,83.29,7,0,45,10
7568,83.24,8,0,45,10
7569,73.55,9,0,45,10
7570,70.56,10,0,45,10
7571,75.99,11,0,45,10
7572,79.55,12,0,45,10
7573,76.0,13,0,45,10
7574,86.91,14,0,45,10
7575,75.03,15,0,45,10
7576,108.95,16,0,45,10
7577,115.9,17,0,45,10
7578,127.58,18,0,45,10
7579,106.57,19,0,45,10
7580,2500.0,20,0,45,10
7581,155.0,21,0,45,10
7582,102.51,22,0,45,10
7583,88.97,23,0,45,10
7584,37.0,0,1,45,10
7585,37.97,1,1,45,10
7586,33.98,2,1,45,10
7587,25.81,3,1,45,10
7588,20.09,4,1,45,10
7589,38.58,5,1,45,10
7590,61.97,6,1,45,10
7591,97.91,7,1,45,10
7592,89.9,8,1,45,10
7593,114.01,9,1,45,10
7594,119.92,10,1,45,10
7595,123.07,11,1,45,10
7596,108.93,12,1,45,10
7597,97.93,13,1,45,10
7598,96.98,14,1,45,10
7599,87.93,15,1,45,10
7600,125.17,16,1,45,10
7601,211.02,17,1,45,10
7602,209.58,18,1,45,10
7603,121.44,19,1,45,10
7604,87.91,20,1,45,10
7605,63.2,21,1,45,10
7606,52.0,22,1,45,10
7607,45.5,23,1,45,10
7608,49.93,0,2,45,10
7609,41.29,1,2,45,10
7610,50.2,2,2,45,10
7611,50.49,3,2,45,10
7612,49.93,4,2,45,10
7613,46.57,5,2,45,10
7614,52.5,6,2,45,10
7615,98.96,7,2,45,10
7616,122.32,8,2,45,10
7617,149.99,9,2,45,10
7618,127.5,10,2,45,10
7619,135.0,11,2,45,10
7620,107.51,12,2,45,10
7621,107.5,13,2,45,10
7622,107.5,14,2,45,10
7623,102.38,15,2,45,10
7624,150.44,16,2,45,10
7625,279.08,17,2,45,10
7626,378.72,18,2,45,10
7627,196.59,19,2,45,10
7628,102.01,20,2,45,10
7629,66.82,21,2,45,10
7630,63.89,22,2,45,10
7631,51.18,23,2,45,10
7632,59.53,0,3,45,10
7633,46.33,1,3,45,10
7634,44.23,2,3,45,10
7635,42.27,3,3,45,10
7636,44.0,4,3,45,10
7637,52.54,5,3,45,10
7638,79.34,6,3,45,10
7639,152.01,7,3,45,10
7640,159.5,8,3,45,10
7641,500.0,9,3,45,10
7642,500.0,10,3,45,10
7643,500.0,11,3,45,10
7644,350.14,12,3,45,10
7645,178.01,13,3,45,10
7646,169.02,14,3,45,10
7647,161.36,15,3,45,10
7648,500.01,16,3,45,10
7649,769.47,17,3,45,10
7650,1762.54,18,3,45,10
7651,1066.82,19,3,45,10
7652,140.95,20,3,45,10
7653,98.99,21,3,45,10
7654,97.01,22,3,45,10
7655,68.39,23,3,45,10
7656,49.94,0,4,45,10
7657,39.99,1,4,45,10
7658,39.8,2,4,45,10
7659,37.01,3,4,45,10
7660,33.0,4,4,45,10
7661,38.41,5,4,45,10
7662,55.01,6,4,45,10
7663,79.21,7,4,45,10
7664,121.58,8,4,45,10
7665,149.93,9,4,45,10
7666,167.0,10,4,45,10
7667,174.96,11,4,45,10
7668,126.61,12,4,45,10
7669,106.84,13,4,45,10
7670,86.65,14,4,45,10
7671,88.6,15,4,45,10
7672,117.11,16,4,45,10
7673,481.53,17,4,45,10
7674,367.49,18,4,45,10
7675,111.14,19,4,45,10
7676,110.09,20,4,45,10
7677,91.03,21,4,45,10
7678,100.04,22,4,45,10
7679,64.25,23,4,45,10
7680,95.9,0,5,45,10
7681,88.1,1,5,45,10
7682,52.18,2,5,45,10
7683,38.0,3,5,45,10
7684,35.0,4,5,45,10
7685,36.5,5,5,45,10
7686,43.0,6,5,45,10
7687,52.18,7,5,45,10
7688,71.31,8,5,45,10
7689,102.08,9,5,45,10
7690,105.91,10,5,45,10
7691,100.01,11,5,45,10
7692,88.09,12,5,45,10
7693,80.07,13,5,45,10
7694,76.02,14,5,45,10
7695,62.08,15,5,45,10
7696,57.8,16,5,45,10
7697,92.8,17,5,45,10
7698,120.09,18,5,45,10
7699,108.06,19,5,45,10
7700,94.06,20,5,45,10
7701,80.03,21,5,45,10
7702,84.02,22,5,45,10
7703,80.06,23,5,45,10
7704,64.09,0,6,45,10
7705,55.25,1,6,45,10
7706,45.09,2,6,45,10
7707,38.01,3,6,45,10
7708,26.07,4,6,45,10
7709,35.0,5,6,45,10
7710,25.88,6,6,45,10
7711,36.1,7,6,45,10
7712,53.0,8,6,45,10
7713,62.64,9,6,45,10
7714,69.04,10,6,45,10
7715,74.34,11,6,45,10
7716,73.53,12,6,45,10
7717,69.93,13,6,45,10
7718,54.93,14,6,45,10
7719,50.0,15,6,45,10
7720,40.2,16,6,45,10
7721,90.03,17,6,45,10
7722,123.95,18,6,45,10
7723,123.96,19,6,45,10
7724,80.0,20,6,45,10
7725,55.0,21,6,45,10
7726,74.27,22,6,45,10
7727,70.52,23,6,45,10
7728,45.16,0,0,46,10
7729,34.86,1,0,46,10
7730,34.8,2,0,46,10
7731,27.95,3,0,46,10
7732,15.0,4,0,46,10
7733,32.16,5,0,46,10
7734,68.02,6,0,46,10
7735,101.5,7,0,46,10
7736,105.74,8,0,46,10
7737,110.01,9,0,46,10
7738,107.95,10,0,46,10
7739,168.98,11,0,46,10
7740,114.95,12,0,46,10
7741,125.38,13,0,46,10
7742,117.25,14,0,46,10
7743,111.13,15,0,46,10
7744,111.34,16,0,46,10
7745,429.54,17,0,46,10
7746,464.35,18,0,46,10
7747,160.3,19,0,46,10
7748,107.17,20,0,46,10
7749,66.0,21,0,46,10
7750,63.91,22,0,46,10
7751,61.0,23,0,46,10
7752,53.8,0,1,46,10
7753,50.09,1,1,46,10
